Run	biospecimen_repository	DATASTORE filetype	body_site	Bytes	study_name	DATASTORE provider	analyte_type	Assay Type	SRA Study	BioProject	BioSample	LibraryLayout	LibrarySelection	Center Name
SRR1798957	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	10612989835	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778546	PAIRED	cDNA	BCCAGSC
SRR1798959	NCI_TARGET	fastq,run.zq,sra	Blood Derived Cancer - Bone Marrow\, Post-treatment	11630779663	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778618	PAIRED	cDNA	BCCAGSC
SRR1798960	NCI_TARGET	run.zq,fastq,sra	Blood Derived Cancer - Bone Marrow\, Post-treatment	9697022884	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778683	PAIRED	cDNA	BCCAGSC
SRR1798961	NCI_TARGET	fastq,sra,run.zq	Blood Derived Cancer - Peripheral Blood\, Post-treatment	11856995466	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778662	PAIRED	cDNA	BCCAGSC
SRR1798962	NCI_TARGET	fastq,run.zq,sra	Blood Derived Cancer - Bone Marrow\, Post-treatment	9778479950	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778625	PAIRED	cDNA	BCCAGSC
SRR1798963	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Peripheral Blood	9725415676	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778633	PAIRED	cDNA	BCCAGSC
SRR1798964	NCI_TARGET	sra,run.zq,fastq	Blood Derived Cancer - Bone Marrow\, Post-treatment	11515379088	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778665	PAIRED	cDNA	BCCAGSC
SRR1798965	NCI_TARGET	run.zq,sra,fastq	Blood Derived Cancer - Bone Marrow\, Post-treatment	8502119831	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778630	PAIRED	cDNA	BCCAGSC
SRR1798966	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	9885276753	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778552	PAIRED	cDNA	BCCAGSC
SRR1798967	NCI_TARGET	fastq,sra,run.zq	Blood Derived Cancer - Bone Marrow\, Post-treatment	9077834474	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778613	PAIRED	cDNA	BCCAGSC
SRR1798968	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	10804930620	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778622	PAIRED	cDNA	BCCAGSC
SRR1798969	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	11048856866	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778607	PAIRED	cDNA	BCCAGSC
SRR1798970	NCI_TARGET	fastq,run.zq,sra	Blood Derived Cancer - Bone Marrow\, Post-treatment	12656085286	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778649	PAIRED	cDNA	BCCAGSC
SRR1798971	NCI_TARGET	sra,run.zq,fastq	Blood Derived Cancer - Bone Marrow\, Post-treatment	16016369805	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778628	PAIRED	cDNA	BCCAGSC
SRR1798972	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	11243267579	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778570	PAIRED	cDNA	BCCAGSC
SRR1798973	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	9919930101	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778627	PAIRED	cDNA	BCCAGSC
SRR1798974	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	9727237338	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778640	PAIRED	cDNA	BCCAGSC
SRR1798976	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	9413221003	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778648	PAIRED	cDNA	BCCAGSC
SRR1798978	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	12112233926	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778546	PAIRED	cDNA	BCCAGSC
SRR1798979	NCI_TARGET	sra,fastq,run.zq	Blood Derived Cancer - Bone Marrow\, Post-treatment	10822331595	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778618	PAIRED	cDNA	BCCAGSC
SRR1798980	NCI_TARGET	fastq,run.zq,sra	Blood Derived Cancer - Bone Marrow\, Post-treatment	8744694483	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778604	PAIRED	cDNA	BCCAGSC
SRR1798981	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	10498873784	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778589	PAIRED	cDNA	BCCAGSC
SRR1798984	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	15339001201	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778568	PAIRED	cDNA	BCCAGSC
SRR1798985	NCI_TARGET	sra,run.zq,fastq	Blood Derived Cancer - Bone Marrow\, Post-treatment	10911891872	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778653	PAIRED	cDNA	BCCAGSC
SRR1798986	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	9295201785	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778648	PAIRED	cDNA	BCCAGSC
SRR1798987	NCI_TARGET	sra,run.zq,fastq	Blood Derived Cancer - Bone Marrow\, Post-treatment	13807354330	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778649	PAIRED	cDNA	BCCAGSC
SRR1798988	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	11201533081	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778672	PAIRED	cDNA	BCCAGSC
SRR1798989	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	13134066092	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778680	PAIRED	cDNA	BCCAGSC
SRR1798990	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	11781620022	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778569	PAIRED	cDNA	BCCAGSC
SRR1798991	NCI_TARGET	fastq,run.zq,sra	Blood Derived Cancer - Bone Marrow\, Post-treatment	12347227192	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778658	PAIRED	cDNA	BCCAGSC
SRR1798992	NCI_TARGET	run.zq,sra,fastq	Blood Derived Cancer - Bone Marrow\, Post-treatment	9584750752	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778600	PAIRED	cDNA	BCCAGSC
SRR1798993	NCI_TARGET	run.zq,fastq,sra	Blood Derived Cancer - Bone Marrow\, Post-treatment	9576104673	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778548	PAIRED	cDNA	BCCAGSC
SRR1798994	NCI_TARGET	run.zq,sra,fastq	Blood Derived Cancer - Bone Marrow\, Post-treatment	14032277691	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778635	PAIRED	cDNA	BCCAGSC
SRR1798995	NCI_TARGET	fastq,run.zq,sra	Blood Derived Cancer - Bone Marrow\, Post-treatment	14010718219	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778674	PAIRED	cDNA	BCCAGSC
SRR1798996	NCI_TARGET	fastq,run.zq,sra	Blood Derived Cancer - Bone Marrow\, Post-treatment	17039527073	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778628	PAIRED	cDNA	BCCAGSC
SRR1798998	NCI_TARGET	run.zq,fastq,sra	Blood Derived Cancer - Bone Marrow\, Post-treatment	8740830444	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778551	PAIRED	cDNA	BCCAGSC
SRR1798999	NCI_TARGET	fastq,run.zq,sra	Blood Derived Cancer - Bone Marrow\, Post-treatment	10245171795	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778548	PAIRED	cDNA	BCCAGSC
SRR1799001	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	11018683945	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778664	PAIRED	cDNA	BCCAGSC
SRR1799002	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	11687054501	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778675	PAIRED	cDNA	BCCAGSC
SRR1799004	NCI_TARGET	fastq,sra,run.zq	Blood Derived Cancer - Bone Marrow\, Post-treatment	10308652187	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778588	PAIRED	cDNA	BCCAGSC
SRR1799005	NCI_TARGET	fastq,sra,run.zq	Blood Derived Cancer - Bone Marrow\, Post-treatment	8477166174	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778604	PAIRED	cDNA	BCCAGSC
SRR1799006	NCI_TARGET	fastq,sra,run.zq	Blood Derived Cancer - Bone Marrow\, Post-treatment	11819617389	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778549	PAIRED	cDNA	BCCAGSC
SRR1799007	NCI_TARGET	sra,run.zq,fastq	Blood Derived Cancer - Bone Marrow\, Post-treatment	10742756701	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778557	PAIRED	cDNA	BCCAGSC
SRR1799009	NCI_TARGET	fastq,run.zq,sra	Blood Derived Cancer - Bone Marrow\, Post-treatment	10851698258	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778581	PAIRED	cDNA	BCCAGSC
SRR1799010	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	8288961379	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778634	PAIRED	cDNA	BCCAGSC
SRR1799011	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	10775361922	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778666	PAIRED	cDNA	BCCAGSC
SRR1799013	NCI_TARGET	fastq,sra,run.zq	Blood Derived Cancer - Bone Marrow\, Post-treatment	10262869574	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778554	PAIRED	cDNA	BCCAGSC
SRR1799014	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	11261649338	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778587	PAIRED	cDNA	BCCAGSC
SRR1799015	NCI_TARGET	run.zq,fastq,sra	Blood Derived Cancer - Bone Marrow\, Post-treatment	9611509135	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778613	PAIRED	cDNA	BCCAGSC
SRR1799016	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	10332346249	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778605	PAIRED	cDNA	BCCAGSC
SRR1799017	NCI_TARGET	fastq,sra,run.zq	Blood Derived Cancer - Bone Marrow\, Post-treatment	10696063702	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778549	PAIRED	cDNA	BCCAGSC
SRR1799024	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	5932399020	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778656	PAIRED	cDNA	BCCAGSC
SRR1799025	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	11341111391	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778672	PAIRED	cDNA	BCCAGSC
SRR1799026	NCI_TARGET	fastq,sra,run.zq	Blood Derived Cancer - Bone Marrow\, Post-treatment	9313650030	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778630	PAIRED	cDNA	BCCAGSC
SRR1799027	NCI_TARGET	run.zq,sra,fastq	Blood Derived Cancer - Bone Marrow\, Post-treatment	11795926421	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778665	PAIRED	cDNA	BCCAGSC
SRR1799028	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	11417522690	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778550	PAIRED	cDNA	BCCAGSC
SRR1799029	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	12225306763	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778675	PAIRED	cDNA	BCCAGSC
SRR1799030	NCI_TARGET	run.zq,sra,fastq	Blood Derived Cancer - Bone Marrow\, Post-treatment	11752396750	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778658	PAIRED	cDNA	BCCAGSC
SRR1799031	NCI_TARGET	run.zq,fastq,sra	Blood Derived Cancer - Bone Marrow\, Post-treatment	15472113586	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN02260712	PAIRED	cDNA	BCCAGSC
SRR1799032	NCI_TARGET	run.zq,sra,fastq	Blood Derived Cancer - Bone Marrow\, Post-treatment	10039231626	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778683	PAIRED	cDNA	BCCAGSC
SRR4416257	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	8828458107	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784828	PAIRED	cDNA	BCCAGSC
SRR4416258	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	8613002792	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784925	PAIRED	cDNA	BCCAGSC
SRR4416259	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7284857660	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784703	PAIRED	cDNA	BCCAGSC
SRR4416260	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	8132490173	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784816	PAIRED	cDNA	BCCAGSC
SRR4416261	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	8858944151	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784696	PAIRED	cDNA	BCCAGSC
SRR4416262	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	9094193364	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784931	PAIRED	cDNA	BCCAGSC
SRR4416263	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	8671115885	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784921	PAIRED	cDNA	BCCAGSC
SRR4416264	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7429980742	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784790	PAIRED	cDNA	BCCAGSC
SRR4416265	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7047037342	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784645	PAIRED	cDNA	BCCAGSC
SRR4416266	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	9020947310	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784667	PAIRED	cDNA	BCCAGSC
SRR4416267	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7841639677	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784738	PAIRED	cDNA	BCCAGSC
SRR4416268	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	7719610144	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784811	PAIRED	cDNA	BCCAGSC
SRR4416269	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7147290426	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784650	PAIRED	cDNA	BCCAGSC
SRR4416270	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	9018087010	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784722	PAIRED	cDNA	BCCAGSC
SRR4416271	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7893701307	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784852	PAIRED	cDNA	BCCAGSC
SRR4416272	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	8654988983	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784702	PAIRED	cDNA	BCCAGSC
SRR4416273	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	8424388439	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784728	PAIRED	cDNA	BCCAGSC
SRR4416274	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7228394277	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784879	PAIRED	cDNA	BCCAGSC
SRR4416275	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	8491560640	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784748	PAIRED	cDNA	BCCAGSC
SRR4416276	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	9338848669	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784911	PAIRED	cDNA	BCCAGSC
SRR4416277	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	8132460376	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784705	PAIRED	cDNA	BCCAGSC
SRR4416278	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	9635795079	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784686	PAIRED	cDNA	BCCAGSC
SRR4416279	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	7983681794	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784893	PAIRED	cDNA	BCCAGSC
SRR4416280	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	8932095094	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784838	PAIRED	cDNA	BCCAGSC
SRR4416281	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7298690324	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784713	PAIRED	cDNA	BCCAGSC
SRR4416282	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	8527278595	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784897	PAIRED	cDNA	BCCAGSC
SRR4416283	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	9170947873	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784726	PAIRED	cDNA	BCCAGSC
SRR4416284	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7924652166	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784773	PAIRED	cDNA	BCCAGSC
SRR4416285	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	10662003658	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784854	PAIRED	cDNA	BCCAGSC
SRR4416286	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	9215542962	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784915	PAIRED	cDNA	BCCAGSC
SRR4416287	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	7519269796	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784709	PAIRED	cDNA	BCCAGSC
SRR4416288	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	8752573611	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784784	PAIRED	cDNA	BCCAGSC
SRR4416289	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	8179825457	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784882	PAIRED	cDNA	BCCAGSC
